ItemIndex,NameStringIndex,DescStringIndex,BindingType,ItemGroup,ExchangeItem,WGExchangeItem,TradeAble,Hide_WorldIndex,Grade,Quality,Tier,ItemCategory,ItemSubCategory,ItemType,EquipPartType,Equip_Biosuit,TalicColor,ItemSetIndex,StackCount,UseInventorySlotLimit,UseLv,UseLvLimit,CanUseOnUG,Sell_MoneyItemIndex,Sell_MoneyValue,Trade_MoneyValue,TeleportIndex,DrawIndex,ItemEnchantStatusIndex,AddStatGroupIndex,Status_1_Type,Status_1_Base,Status_2_Type,Status_2_Base,Status_3_Type,Status_3_Base,SubStatus_1_Type,SubStatus_1_Base,SubStatus_2_Type,SubStatus_2_Base,SubStatus_3_Type,SubStatus_3_Base,SubStatus_4_Type,SubStatus_4_Base,SubStatus_5_Type,SubStatus_5_Base,SubStatus_6_Type,SubStatus_6_Base,SubStatus_7_Type,SubStatus_7_Base,PrimeStatus_1_Type,PrimeStatus_1_Base,PrimeStatus_2_Type,PrimeStatus_2_Base,PrimeStatus_3_Type,PrimeStatus_3_Base,PrimeStatus_4_Type,PrimeStatus_4_Base,PrimeStatus_5_Type,PrimeStatus_5_Base,Option_Count_Max,ItemOptionGroupIndex1,ItemOptionGroupIndex2,ItemOptionGroupIndex3,ItemReward,Box_RewardIndex,Remodel_Index,Remodel_ItemIndex,AlchemyIndex,Collection_ReplaceIndex,CoolTime,CoolTimeGroupIndex,GetSkillGroupIndex,ActiveSkillIndex,IconText,IconTextAlign,Icon,Icon_s,WeaponModelIndex,GetInfoButton,SoleGrade,PeriodItem,PeriodEquipItem,SUBSCRIPTION_EFFECT_DAY,NamePTBR,DescriptionPTBR
154029,Item_Name_154029,Item_Desc_154029,False,154029,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_LowgradeMechanicFinger.icon_collection_LowgradeMechanicFinger,,0,True,False,False,False,0,Dedo Mecânico Simples,"Um dedo mecânico de baixa qualidade e desatualizado, anteriormente usado na construção de corpos de máquinas. Embora obsoleto, é um item muito procurado entre colecionadores."
154030,Item_Name_154030,Item_Desc_154030,False,154030,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_FadedMedal.icon_collection_FadedMedal,,0,True,False,False,False,0,Medalha Desbotada,"Uma medalha Accretiana com um emblema de estrela, opaca e sem seu antigo brilho devido a longos anos de negligência."
154031,Item_Name_154031,Item_Desc_154031,False,154031,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_ImperialArmyInsignia.icon_collection_ImperialArmyInsignia,,0,True,False,False,False,0,Insígnia de Patente Imperial,"A insígnia da 27ª Legião, com danos na parte de trás sugerindo que foi arrancada à força. Apesar disso, é altamente valorizada por colecionadores."
154032,Item_Name_154032,Item_Desc_154032,False,154032,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_ImperialCitizenship.icon_collection_ImperialCitizenship,,0,True,False,False,False,0,Fragmento de Certificado de Cidadania do Império,"Um pedaço do certificado de cidadania do Império Accretia impresso em papel digital, um desejo ardente entre aqueles de posição social inferior."
154033,Item_Name_154033,Item_Desc_154033,False,154033,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_IntactBiocell.icon_collection_IntactBiocell,,0,True,False,False,False,0,Biocélula Intacta,"Uma unidade de armazenamento contendo uma bio-célula, um material essencial para a cirurgia de mecanização. A luz azul brilhante indica que ainda está em boas condições."
154034,Item_Name_154034,Item_Desc_154034,False,154034,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_EagleMedal.icon_collection_EagleMedal,,0,True,False,False,False,0,Medalha da Águia,"Uma medalha gravada com uma águia, concedida aos soldados que se destacaram durante o assalto à Mina Crag."
154035,Item_Name_154035,Item_Desc_154035,False,154035,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_NovusCrystalball.icon_collection_NovusCrystalball,,0,True,False,False,False,0,Orbe de Cristal Novus,"Uma bola de cristal contendo o planeta Novus, supostamente feita em quantidades limitadas para um evento da Corporação Valanta."
154036,Item_Name_154036,Item_Desc_154036,False,154036,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_HavurMask.icon_collection_HavurMask,,0,True,False,False,False,0,Estátua Habur,"Uma escultura encontrada nas ruínas de uma tribo indígena na região desértica de Novus, que dizem retratar Habur, a divindade da calamidade."
154037,Item_Name_154037,Item_Desc_154037,False,154037,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_KebeluMask.icon_collection_KebeluMask,,0,True,False,False,False,0,Estátua Kebelu,"Uma escultura encontrada nas ruínas de uma tribo indígena na região desértica de Novus, que dizem retratar Kebelu, a divindade do desespero."
154038,Item_Name_154038,Item_Desc_154038,False,154038,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_NovusMetalBadge.icon_collection_NovusMetalBadge,,0,True,False,False,False,0,Broche Metálico Novus,Broche metálico que retrata os continentes do planeta Novus. Pode ser usado como um emblema e é feito de um material resistente e suavemente polido.
154039,Item_Name_154039,Item_Desc_154039,False,154039,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_JKsBrainPhoto.icon_collection_JKsBrainPhoto,,0,True,False,False,False,0,Escaneamento Cerebral de S.T.,"Uma imagem de uma seção transversal do cérebro, destacando regiões anormais em tons escuros. As iniciais manuscritas ""S.T."" aparecem em um canto da imagem."
154040,Item_Name_154040,Item_Desc_154040,False,154040,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_marchettiMask.icon_collection_marchettiMask,,0,True,False,False,False,0,Estátua Maketi,"Uma escultura encontrada nas ruínas de uma tribo indígena na região desértica de Novus, que dizem retratar Maketi, a divindade do terror."
154041,Item_Name_154041,Item_Desc_154041,False,154041,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_RedSauraFlag.icon_collection_RedSauraFlag,,0,True,False,False,False,0,Fragmento de Estandarte Saura Vermelho,"Um pedaço esfarrapado de uma bandeira pertencente aos Sauras Vermelhos, uma espécie agora extinta. Ele oferece um vislumbre da feroz competição entre os clãs."
154042,Item_Name_154042,Item_Desc_154042,False,154042,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_MechanicSkeleton.icon_collection_MechanicSkeleton,,0,True,False,False,False,0,Esqueleto Mecha,"Um fragmento ósseo artificial metálico, provavelmente parte da estrutura do peito. Seu design inicial o torna altamente procurado por colecionadores."
154043,Item_Name_154043,Item_Desc_154043,False,154043,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_5thGenChip.icon_collection_5thGenChip,,0,True,False,False,False,0,Chip de IA de 5ª Geração,"Um Chip de IA de 5ª Geração instalado em androides, estampado com o logotipo da CyberCon."
154044,Item_Name_154044,Item_Desc_154044,False,154044,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_MechanicEyeball.icon_collection_MechanicEyeball,,0,True,False,False,False,0,Olho Mecha,"Um olho artificial mecanicamente projetado, originalmente concebido para androides, mas utilizável em outros corpos mecânicos também."
154045,Item_Name_154045,Item_Desc_154045,False,154045,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_RomanusSeal.icon_collection_RomanusSeal,,0,True,False,False,False,0,Selo de Romanus,"Um selo da casa nobre Romanus caída, feito de metal e decorado com detalhes ornamentais finos."
154046,Item_Name_154046,Item_Desc_154046,False,154046,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_DamagedEmperorOrder.icon_collection_DamagedEmperorOrder,,0,True,False,False,False,0,Medalha do Imperador Danificada,"Uma medalha prestigiosa concedida pelo Imperador Accretiano, agora parcialmente quebrada. É de se perguntar por que um símbolo de honra seria tratado com tanto descuido."
154047,Item_Name_154047,Item_Desc_154047,False,154047,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_NemesisBadge.icon_collection_NemesisBadge,,0,True,False,False,False,0,Insígnia Nemesis,"Um emblema metálico com setas sobrepostas. A palavra ""Nemesis"" está gravada na parte de trás."
154048,Item_Name_154048,Item_Desc_154048,False,154048,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_SoberiniumMineral.icon_collection_SoberiniumMineral,,0,True,False,False,False,0,Minério de Soberinium,"Uma cápsula contendo uma pequena quantidade do raro e precioso mineral Soberinium. Mesmo em quantidades mínimas, serve como matéria-prima para criar metais sintéticos extremamente duráveis."
154049,Item_Name_154049,Item_Desc_154049,False,154049,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_BlackCrystal.icon_collection_BlackCrystal,,0,True,False,False,False,0,Cristal Negro,"Um cristal raro e precioso das profundezas da Mina Crag, preto na superfície e emitindo um brilho interno sutil, cercado por matéria flutuante."
154050,Item_Name_154050,Item_Desc_154050,False,154050,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_HollystoneGemstoneFragment.icon_collection_HollystoneGemstoneFragment,,0,True,False,False,False,0,Fragmento de Minério de Pedra Sagrada,"Um fragmento de minério bruto contendo Pedra Sagrada. Embora possa ser processado para extrair Pedra Sagrada, os colecionadores o valorizam muito em sua forma não processada."
154051,Item_Name_154051,Item_Desc_154051,False,154051,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600411,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_BleedingStoneOrnament.icon_collection_BleedingStoneOrnament,,0,True,False,False,False,0,Acessório Pedra Sangrenta,"Com formato de lâmina de pedra, possui uma gema vermelha e ornamentação dourada no topo. Como o nome sugere, um líquido vermelho escorre pela sua superfície."
154052,Item_Name_154052,Item_Desc_154052,False,154052,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_Holystonebullet.icon_collection_Holystonebullet,,0,True,False,False,False,0,Munição de Pedra Sagrada,"Uma bala de rifle com ponta de Pedra Sagrada, criada para atender às especificações do exército imperial. Parece ter sido carregada como um amuleto de boa sorte."
154053,Item_Name_154053,Item_Desc_154053,False,154053,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_Killmark.icon_collection_Killmark,,0,True,False,False,False,0,Marca de Abate,"Um pedaço de armadura de um MAU, coberto de marcas de abate, possivelmente recuperado do MAU destruído de um piloto de elite."
154054,Item_Name_154054,Item_Desc_154054,False,154054,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700411,0,0,0,0,1301,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_Luckyarmorplate.icon_collection_Luckyarmorplate,,0,True,False,False,False,0,Placa de Armadura da Sorte,Uma placa de armadura à prova de balas que permaneceu intacta. Os soldados frequentemente guardam essas placas como amuletos da sorte.
154055,Item_Name_154055,Item_Desc_154055,False,154055,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_Transportticket.icon_collection_Transportticket,,0,True,False,False,False,0,Bilhete de Nave de Carga,Um bilhete de transporte de navio da Plataforma Crag. A plataforma viu um influxo de turistas durante a era de cessar-fogo.
154056,Item_Name_154056,Item_Desc_154056,False,154056,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_Federalmandate.icon_collection_Federalmandate,,0,True,False,False,False,0,Ordem da Federação,"Uma ordem militar da Federação Bellato. O conteúdo foi perdido. As ordens da Federação eram compactas e luxuosas, mas frágeis, o que gerou muitas críticas."
154057,Item_Name_154057,Item_Desc_154057,False,154057,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700411,0,0,0,0,1302,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_Platforminformationpamphlet.icon_collection_Platforminformationpamphlet,,0,True,False,False,False,0,Folheto Informativo da Plataforma,"Um folheto informativo criado durante a era pacífica quando as pessoas podiam visitar a Plataforma Crag como turistas. Está escrito nas línguas de Cora, Bellato e Accretia."
154058,Item_Name_154058,Item_Desc_154058,False,154058,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810035,0,0,0,0,1304,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_KarianaTankCannon.icon_collection_KarianaTankCannon,,0,True,False,False,False,0,Arma do Tanque Calliana Danificada,"O canhão principal quebrado de um tanque Calliana. Tanques Calliana usam armas de energia, favorecendo mobilidade e furtividade em vez de Defesa. Para aqueles sem um exército formal, tanques aéreos fortemente blindados eram fardos caros com pouco uso prático, muito caros para serem movidos."
154059,Item_Name_154059,Item_Desc_154059,False,154059,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810035,0,0,0,0,1304,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_PsychicCrystalDeformed.icon_collection_PsychicCrystalDeformed,,0,True,False,False,False,0,Cristal Psíquico Mutado,Um Cristal Psíquico danificado por infusão excessiva de energia de Força. O uso normal de Força nunca resultaria nesse tipo de destruição. Parece ser obra de um Animus.
154060,Item_Name_154060,Item_Desc_154060,False,154060,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810035,0,0,0,0,1304,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_AdrenalineInjectionsUnknown.icon_collection_AdrenalineInjectionsUnknown,,0,True,False,False,False,0,Injeção Misteriosa,Uma seringa aparentemente usada por criminosos. O resíduo dentro parece ser uma substância psicoativa. Sua presença na zona de quarentena sugere o envolvimento de um carcereiro.
154061,Item_Name_154061,Item_Desc_154061,False,154061,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810035,0,0,0,0,1304,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_SiegekitScope.icon_collection_SiegekitScope,,0,True,False,False,False,0,Dispositivo de Mira do Kit de Cerco,"Um dispositivo de mira incluído em kits de cerco usados durante a Grande Guerra. Projetado com especificações comuns, é compatível com vários outros dispositivos."
154062,Item_Name_154062,Item_Desc_154062,False,154062,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810035,0,0,0,0,1304,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_Controlfacilityremotedevice.icon_collection_Controlfacilityremotedevice,,0,True,False,False,False,0,Dispositivo Remoto da Instalação de Controle,"Um dispositivo de controle remoto para a instalação de controle do campo de mineração. No Campo de Mineração Nable, quase tudo é automatizado. Infelizmente, isso o tornou altamente vulnerável a ataques de hacking."
154063,Item_Name_154063,Item_Desc_154063,False,154063,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810039,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_FederalmandateHidden.icon_collection_FederalmandateHidden,,0,True,False,False,False,0,Ordem Secreta da Federação,Uma ordem para uma unidade Bellateana. Esta foi danificada. Ordens secretas intactas são projetadas para se autoincinerar caso sejam desdobradas na ordem incorreta.
154064,Item_Name_154064,Item_Desc_154064,False,154064,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810039,0,0,0,0,1303,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_PlatforminformationUrgent.icon_collection_PlatforminformationUrgent,,0,True,False,False,False,0,Aviso de Emergência da Plataforma,Um folheto informativo sobre o Elevador Orbital. A ambição do Império era usar o elevador para garantir o controle da órbita de Novus e iniciar sua grande expansão no espaço.
154065,Item_Name_154065,Item_Desc_154065,False,154065,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810047,0,0,0,0,1304,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_CNCBlade.icon_collection_CNCBlade,,0,True,False,False,False,0,Lâmina CNC,"Uma lâmina de cabeça CNC projetada para processamento de precisão, frequentemente chamada de ""Bite."" Embora não possua marcas de marca, parece ser um produto de uma empresa de Bellato."
154066,Item_Name_154066,Item_Desc_154066,False,154066,True,True,True,[],4,1,0,8,34,2031,0,0,0,0,9999,0,0,0,False,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810047,0,0,0,0,1304,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Collection/icon_collection_VibrationGenerator.icon_collection_VibrationGenerator,,0,True,False,False,False,0,Gerador de Vibração,"Um gerador de vibração para uso sob silêncio de rádio. Ao analisar os ecos de seus pulsos, ele pode localizar inimigos tanto acima quanto abaixo do solo. Infelizmente, ele também pode atrair monstros como Vermes de Areia ou Anabolas."
