NPCIndex,NPCNamePTBR,NPCLevel,RewardIndex,SubGroupIndex,RewardItemIndex,RewardItemNamePTBR,MinValue,EnchantLevel,Multiplicity,MultiplicityShareCandidate,ChanceConfirmed
340337,Drone Peep,50,1200518,4000040000,5201,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4000040000,5205,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4000040000,5202,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4000040000,5206,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010470000,270000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010470000,270001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010470000,270003,Filamento Inferior,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010470000,270002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010470000,275000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010470000,275001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010470000,275003,Filamento Inferior,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010470000,275002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030540001,270013,Metal Raro Inferior,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030400003,270052,Diagrama de Arma Rara III,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030400003,270053,Diagrama de Armadura Rara III,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030400003,270054,Diagrama de Acessório Raro III,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,35000570001,15280,Base Secreta Nemesis - 1,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010390000,5700,Dados Combate Excl. C,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010390000,5701,Dados Combate Excl. INC,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010390000,5702,Dados Combate Excl. R,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010750000,5712,Dados Combate Com. C,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010750000,5713,Dados Combate Com. INC,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010750000,5714,Dados Combate Com. R,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4010000000,2040,Cartão de Crédito 50k,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4000680047,151046,Insígnia Imperial Suja,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4000680047,152046,Registro de Contrabando,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4000680047,153046,Medalha Accretia Danificada,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4000680047,154046,Medalha do Imperador Danificada,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,35000720001,1002,Extensão de Permissão da Base Secreta Nemesis,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,35010000007,1000187,Protetor Cervical Leve,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,35020000007,1000201,Protetor Cervical de Alta Resistência,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,35020000007,1000433,Bracelete Refinado,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1002205,Fio Cortante de Combate Specter,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1000102,Carregador de Força de Combate Specter,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1000094,Espada e Escudo de Combate Specter,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1002206,Fio Cortante de Combate Retícula,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1000103,Carregador de Força de Combate Retícula,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1000095,Espada e Escudo de Combate Retícula,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1002207,Fio Cortante de Combate Eminência,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1000104,Carregador de Força de Combate Eminência,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030030035,1000096,Espada e Escudo de Combate Eminência,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030790033,1000276,Protetor Inferior de Fibra de Aramida,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030790033,1000277,Protetor Inferior de Sílica Polimérica,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4030790033,1000278,Protetor Inferior de Nitrilo Aprimorado,1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4020730001,4102,Passiva - Constante [II],1,0,1,0.05263157894736842,False
340337,Drone Peep,50,1200518,4000880100,7066,Contrato de Missão de Raid Comum,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,1000020054,900,EXP,1169,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,1000010054,1,Crédito,206,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,1000500050,1701,Contribuição Comum,610,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000040000,5200,Kit de Upgrade de Arma,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000040000,5204,Kit de Upgrade de Arma,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000040000,5201,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000040000,5205,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000040000,5202,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000040000,5206,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010470000,270000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010470000,270001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010470000,270003,Filamento Inferior,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010470000,270002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010470000,275000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010470000,275001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010470000,275003,Filamento Inferior,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010470000,275002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030540001,270013,Metal Raro Inferior,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030400003,270052,Diagrama de Arma Rara III,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030400003,270053,Diagrama de Armadura Rara III,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030400003,270054,Diagrama de Acessório Raro III,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,35000570002,15281,Base Secreta Nemesis - 2,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010390000,5700,Dados Combate Excl. C,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010390000,5701,Dados Combate Excl. INC,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010390000,5702,Dados Combate Excl. R,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010750000,5712,Dados Combate Com. C,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010750000,5713,Dados Combate Com. INC,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010750000,5714,Dados Combate Com. R,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4010000000,2040,Cartão de Crédito 50k,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000680047,151046,Insígnia Imperial Suja,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000680047,152046,Registro de Contrabando,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000680047,153046,Medalha Accretia Danificada,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000680047,154046,Medalha do Imperador Danificada,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,35000720001,1002,Extensão de Permissão da Base Secreta Nemesis,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,35010000008,1000224,Protetor Superior Leve,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,35010000008,1002195,Fio Cortante do Especialista,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,35020000008,1000238,Protetor Superior de Alta Resistência,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,35020000008,1000461,Anel Refinado,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1002413,Pistola Blaster de Combate Specter,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1002205,Fio Cortante de Combate Specter,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1000102,Carregador de Força de Combate Specter,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1002414,Arma de Blaster de Combate Cruzado,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1002206,Fio Cortante de Combate Retícula,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1000103,Carregador de Força de Combate Retícula,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1002415,Pistola de Combate Eminence,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1002207,Fio Cortante de Combate Eminência,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030030036,1000104,Carregador de Força de Combate Eminência,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030790034,1000313,Protetor de Braço de Fibra de Aramida,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030790034,1000314,Protetor de Braço de Sílica Polimérica,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4030790034,1000315,Protetor de Braço de Nitrilo Aprimorado,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4020730002,4207,Passiva - Reforço de Bloqueio,1,0,1,0.05263157894736842,False
340338,Drone Farejador,50,1200519,4000880100,7066,Contrato de Missão de Raid Comum,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,1000020054,900,EXP,1169,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,1000010054,1,Crédito,206,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,1000500050,1701,Contribuição Comum,610,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000040000,5200,Kit de Upgrade de Arma,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000040000,5204,Kit de Upgrade de Arma,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000040000,5201,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000040000,5205,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000040000,5202,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000040000,5206,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010470000,270000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010470000,270001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010470000,270003,Filamento Inferior,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010470000,270002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010470000,275000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010470000,275001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010470000,275003,Filamento Inferior,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010470000,275002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030540001,270013,Metal Raro Inferior,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030400003,270052,Diagrama de Arma Rara III,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030400003,270053,Diagrama de Armadura Rara III,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030400003,270054,Diagrama de Acessório Raro III,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,35000570003,15282,Base Secreta Nemesis - 3,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010390000,5700,Dados Combate Excl. C,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010390000,5701,Dados Combate Excl. INC,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010390000,5702,Dados Combate Excl. R,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010750000,5712,Dados Combate Com. C,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010750000,5713,Dados Combate Com. INC,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010750000,5714,Dados Combate Com. R,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4010000000,2040,Cartão de Crédito 50k,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000680047,151046,Insígnia Imperial Suja,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000680047,152046,Registro de Contrabando,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000680047,153046,Medalha Accretia Danificada,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000680047,154046,Medalha do Imperador Danificada,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,35000720001,1002,Extensão de Permissão da Base Secreta Nemesis,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,35010000009,1000261,Protetor Inferior Leve,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,35020000009,1000275,Protetor Inferior de Alta Resistência,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1000110,Machado de Combate Specter,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1002413,Pistola Blaster de Combate Specter,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1002205,Fio Cortante de Combate Specter,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1000111,Machado de Combate Retícula,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1002414,Arma de Blaster de Combate Cruzado,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1002206,Fio Cortante de Combate Retícula,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1000112,Machado de Combate Eminência,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1002415,Pistola de Combate Eminence,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030030037,1002207,Fio Cortante de Combate Eminência,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030790035,1000350,Protetor de Perna de Fibra de Aramida,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030790035,1000351,Protetor de Perna de Sílica Polimérica,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4030790035,1000352,Protetor de Perna de Nitrilo Aprimorado,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4020730003,4209,Passiva - Otimização,1,0,1,0.05263157894736842,False
340339,Bork Laser,50,1200520,4000880100,7066,Contrato de Missão de Raid Comum,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,1000020054,900,EXP,1169,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,1000010054,1,Crédito,206,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,1000500050,1701,Contribuição Comum,610,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000040000,5200,Kit de Upgrade de Arma,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000040000,5204,Kit de Upgrade de Arma,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000040000,5201,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000040000,5205,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000040000,5202,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000040000,5206,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010470000,270000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010470000,270001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010470000,270003,Filamento Inferior,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010470000,270002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010470000,275000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010470000,275001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010470000,275003,Filamento Inferior,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010470000,275002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030540001,270013,Metal Raro Inferior,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030400003,270052,Diagrama de Arma Rara III,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030400003,270053,Diagrama de Armadura Rara III,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030400003,270054,Diagrama de Acessório Raro III,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,35000570001,15280,Base Secreta Nemesis - 1,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010390000,5700,Dados Combate Excl. C,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010390000,5701,Dados Combate Excl. INC,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010390000,5702,Dados Combate Excl. R,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010750000,5712,Dados Combate Com. C,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010750000,5713,Dados Combate Com. INC,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010750000,5714,Dados Combate Com. R,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4010000000,2040,Cartão de Crédito 50k,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000680047,151046,Insígnia Imperial Suja,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000680047,152046,Registro de Contrabando,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000680047,153046,Medalha Accretia Danificada,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000680047,154046,Medalha do Imperador Danificada,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,35000720001,1002,Extensão de Permissão da Base Secreta Nemesis,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,35010000010,1000298,Protetor de Braço Leve,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,35020000010,1000312,Protetor de Braço de Alta Resistência,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,35020000010,1002198,Fio Cortante Prism,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1000118,Arma de Força de Combate Specter,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1000110,Machado de Combate Specter,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1002413,Pistola Blaster de Combate Specter,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1000119,Arma de Força de Combate Retícula,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1000111,Machado de Combate Retícula,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1002414,Arma de Blaster de Combate Cruzado,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1000120,Arma de Força de Combate Eminência,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1000112,Machado de Combate Eminência,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030030038,1002415,Pistola de Combate Eminence,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030800033,1000437,Bracelete de Circuito Flexível,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030800033,1000438,Bracelete de Eletrodo Polimérico,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4030800033,1000439,Bracelete de Selo Helicoidal,1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4020730001,4102,Passiva - Constante [II],1,0,1,0.05263157894736842,False
340340,Bork de Assalto,50,1200521,4000880100,7066,Contrato de Missão de Raid Comum,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,1000020054,900,EXP,1169,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,1000010054,1,Crédito,206,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,1000500050,1701,Contribuição Comum,610,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000040000,5200,Kit de Upgrade de Arma,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000040000,5204,Kit de Upgrade de Arma,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000040000,5201,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000040000,5205,Kit de Upgrade de Armadura,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000040000,5202,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000040000,5206,Kit de Upgrade de Acessório,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010470000,270000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010470000,270001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010470000,270003,Filamento Inferior,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010470000,270002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010470000,275000,Placa de Metal Fragmentada,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010470000,275001,Abrasivo Inferior,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010470000,275003,Filamento Inferior,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010470000,275002,Feixe de Fibra Inferior,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030540001,270013,Metal Raro Inferior,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030400003,270052,Diagrama de Arma Rara III,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030400003,270053,Diagrama de Armadura Rara III,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030400003,270054,Diagrama de Acessório Raro III,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,35000570002,15281,Base Secreta Nemesis - 2,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010390000,5700,Dados Combate Excl. C,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010390000,5701,Dados Combate Excl. INC,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010390000,5702,Dados Combate Excl. R,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010750000,5712,Dados Combate Com. C,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010750000,5713,Dados Combate Com. INC,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010750000,5714,Dados Combate Com. R,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4010000000,2040,Cartão de Crédito 50k,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000680047,151046,Insígnia Imperial Suja,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000680047,152046,Registro de Contrabando,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000680047,153046,Medalha Accretia Danificada,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000680047,154046,Medalha do Imperador Danificada,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,35000720001,1002,Extensão de Permissão da Base Secreta Nemesis,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,35010000011,1000335,Protetor de Perna Leve,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,35010000011,1002403,Arma de Explosão do Especialista,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,35020000011,1000349,Protetor de Perna de Alta Resistência,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,35020000011,1002406,Arma de Raios Prismáticos,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030790031,1000202,Protetor Cervical de Fibra de Aramida,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030790031,1000203,Protetor Cervical de Sílica Polimérica,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030790031,1000204,Protetor Cervical de Nitrilo Aprimorado,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030800034,1000465,Anel de Circuito Flexível,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030800034,1000466,Anel de Eletrodo Polimérico,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4030800034,1000467,Anel de Selo Helicoidal,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4020730002,4207,Passiva - Reforço de Bloqueio,1,0,1,0.05263157894736842,False
340341,Controle Bork,50,1200522,4000880100,7066,Contrato de Missão de Raid Comum,1,0,1,0.05263157894736842,False
340342,Fantasma Enfurecido,50,1200523,1000020054,900,EXP,1169,0,1,0.05,False
340342,Fantasma Enfurecido,50,1200523,1000010054,1,Crédito,206,0,1,0.05,False
340342,Fantasma Enfurecido,50,1200523,1000500050,1701,Contribuição Comum,610,0,1,0.05,False
340342,Fantasma Enfurecido,50,1200523,4000040000,5200,Kit de Upgrade de Arma,1,0,1,0.05,False
340342,Fantasma Enfurecido,50,1200523,4000040000,5204,Kit de Upgrade de Arma,1,0,1,0.05,False
340342,Fantasma Enfurecido,50,1200523,4000040000,5201,Kit de Upgrade de Armadura,1,0,1,0.05,False
